ID1,caseid,QCOL93,Q1035NO,Q1036N,Q1037M,Q1037P,Q1037O,Q1040A,Q1040B,Q1040C,Q1040D,Q1040E,Q1040F,Q1040G,Q1040H,Q1040I,Q1040X
2025,      681720601  2,1,1,AB,ABK,AB, ,1,1,1,1, , , ,2, , 
2025,      681720801  1,1,2,A,AB, , , , , , , , , , , , 
2025,      681805101  2,1,1,A,BF, , ,2, , , , , , , , , 
2025,      681805501  2,1,4,ABD,CK,CK,K, , , , , , , , , , 
2025,      681807401  2,1,2,A,BCK, , , , , , , , , , , , 
2025,      681808101  2,1,4,AB,CI,CI, , ,2, , , , , , , , 
2025,      681809201  1,1,1,A,BCK, , ,2, , , , , , , , , 
2025,      681909501  1,1,2,A,CI, , ,1, , , , , , , , , 
2025,      681913801  2,1,1,AB,CEK,K, , , , , , , , , , , 
2025,      681917801  1,1,1,Y, , , , , , , , , , , , , 
2025,      682001901  1,1,4,A,BE, , ,1,1,1,2, , ,1,2,2, 
2025,      682006701  2,1,4,A,B, , , , , , , , , , , , 
2025,      682012201  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      682105401  1,1,1,AB,BC,BC, , , , , , , , , , , 
2025,      682107901  5,1,1,AC,K, ,K,2,2, ,2, , , , , , 
2025,      682109601  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      682111001  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      682112901  1,1,2,AD,BC, ,BC, , , , , , , , , , 
2025,      682113601  1,1,2,A,GK, , , , , , , , , , , , 
2025,      682201801  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      682210401  2,1,1,AB,BCK,BCK, , , , , , , , , , , 
2025,      682214403  2,1,3,AB,K,K, , , , , , , , , , , 
2025,      682214601  2,1,2,AB,BEK,BEK, , , , , , , , , , , 
2025,      682303501  2,1,2,ABD,C,C,C, , , , , , , , , , 
2025,      682303501  2,2,1,ABD,C,C,C, , , , , , , , , , 
2025,      682305701  2,1,2,AB,K,CK, , , , , , , , , , , 
2025,      682307401  1,1,2,A,K, , ,2,2, ,2, , , , , , 
2025,      682314001  1,1,2,A,AB, , ,1, , , , , , , , , 
2025,      682406801  1,1,1,A,K, , ,2, ,2, , , , , , , 
2025,      682406901  1,1,1,A,CK, , , , , , , , , , , , 
2025,      682411401  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      682412201  1,1,1,AB,C,C, , , , , , , , , , , 
2025,      682414701  2,1,4,AB,K,K, , , , , , , , , , , 
2025,      682502001  1,1,2,AC,BE, ,B, , , , , , , , , , 
2025,      682511101  2,1,1,AB,BC,BC, , , , , , , , , , , 
2025,      682516301  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      682600301  1,1,3,AB,AB,AB, , , , , , , , , , , 
2025,      682603801  2,1,4,A,EF, , , , , , , , , , , , 
2025,      682605401  1,1,1,A,K, , , , , , , , , , , , 
2025,      682611101  3,1,1,A,B, , , , , , , , , , , , 
2025,      682613601  2,1,4,AB,B,B, , , , , , , , , , , 
2025,      682613601  2,2,3,AB,B,B, , , , , , , , , , , 
2025,      682706201  2,1,4,AB,B,B, , , , , , , , , , , 
2025,      682712001  2,1,1,ABC,EK,K,AK, , , , , , , , , , 
2025,      682715901  2,1,4,AB,B,B, , , , , , , , , , , 
2025,      682801401  3,1,2,A,B, , , , , , , , , ,2, , 
2025,      682801701  2,1,4,A,C, , , , , , , , , , , , 
2025,      682805901  2,1,1,A,K, , , , , , , , , , , , 
2025,      682813601  3,1,3,AB,B,B, , , , , , , , , , , 
2025,      682900801  1,1,2,A,K, , ,2,2,2,2, , , , , , 
2025,      682915701  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      682916301  1,1,1,A,A, , ,2, , , , , , , , , 
2025,      683006301  1,1,3,ABD,CG,B,CGK,2, , , , , , , , , 
2025,      683006301  1,2,2,ABD,CE,BC,C,2, , , , , , , , , 
2025,      683013002  2,1,3,A,CG, , , , , , , , , , , , 
2025,      683013002  2,2,2,A,CG, , , , , , , , , , , , 
2025,      683105701  6,1,2,ADX,K, ,K, , , , , , , , , , 
2025,      683106601  4,1,1,AC,B, ,B, , , , , , , , , , 
2025,      683108501  2,1,3,A,BK, , , , , , , , , , , , 
2025,      683200401  1,1,1,A,ABCK, , ,1, , , , , , , , , 
2025,      683206801  2,1,1,AB,BC,BC, , , , , , , , , , , 
2025,      683207401  7,1,1,Y, , , , , , , , , , , , , 
2025,      683305401  2,1,2,A,B, , , , , , , , , , , , 
2025,      683305401  2,2,1,A,B, , , , , , , , , , , , 
2025,      683322101  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      683409301  1,1,3,AB,K,K, , , , , , , , , , , 
2025,      683411601  2,1,3,AB,K,K, , , , , , , , , , , 
2025,      683413201  2,1,4,AB,BC,BC, , , , , , , , , , , 
2025,      683413501  6,1,3,AB,K,K, , , , , , , , , , , 
2025,      683413501  6,2,2,AB,K,K, , , , , , , , , , , 
2025,      683502101  1,1,1,AB,K,K, , , , , , , , , , , 
2025,      683505701  4,1,5,AB,K,K, , , , , , , , , , , 
2025,      683509201  1,1,3,AB,CK,CK, , , , , , , , , , , 
2025,      683509701  2,1,3,AB,K,K, ,1, , , , , , , , , 
2025,      683516101  1,1,2,AB,CK,CK, , , , , , , , , , , 
2025,      683614101  2,1,2,AB,CK,K, , , , , , , , , , , 
2025,      683614101  2,2,1,AB,ABK,B, , , , , , , , , , , 
2025,      683619701  2,1,2,A,E, , , , , , , , , , , , 
2025,      683703801  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      683710301  2,1,3,A,K, , , , , , , , , , , , 
2025,      683711401  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      683800201  2,1,4,AB,BC,BC, ,2,2,2, , , , , , , 
2025,      683811301  4,1,1,A,C, , , , , , , , , , , , 
2025,      683815201  4,1,1,AC,A, ,A, , , , , , , , , , 
2025,      683817701  2,1,4,A,B, , , , , , , , , , , , 
2025,      683900401  1,1,1,A,A, , , , , , , , , , , , 
2025,      683906201  2,1,3,A,BK, , , , , , , , , , , , 
2025,      683908201  2,1,5,AB,K,K, , , , , , , , , , , 
2025,      684002501  2,1,4,A,A, , , , , , , , , , , , 
2025,      684103701  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      684110901  7,1,1,AD,CF, ,B, , , , , , , , , , 
2025,      684111601  1,1,1,A,K, , ,2,2, , , , , , , , 
2025,      684201201  1,1,3,A,BIK, , ,2, , , , , , , , , 
2025,      684205501  2,1,1,AB,AEK,K, , , , , , , , , , , 
2025,      684301101  2,1,1,AB,K,K, , , , , , , , , , , 
2025,      684301901  2,1,4,AB,B,B, , , , , , , , , , , 
2025,      684305001  2,1,1,AB,BK,BK, , , , , , , , , , , 
2025,      684313601  2,1,2,A,ACK, , , , , , , , , , , , 
2025,      684412701  2,1,1,A,K, , , , , , , , , , , , 
2025,      684416401  1,1,2,A,B, , , , , , , , , , , , 
2025,      684502101  2,1,1,AB,K,C, , , , , , , , , , , 
2025,      684505101  2,1,3,AB,K,K, , , , , , , , , , , 
2025,      684506101  1,1,2,A,K, , , , , , , , , , , , 
2025,      684509301  2,1,2,A,K, , ,2, , , , , , , , , 
2025,      684601101  1,1,4,AB,K,K, ,1,1,2, , , , ,2, , 
2025,      684601101  1,2,3,AB,C,C, ,1,1,2, , , , ,2, , 
2025,      684604601  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      684608701  4,1,3,A,B, , , , , , , , , , , , 
2025,      684615701  2,1,2,AB,BE,BE, ,1,1, ,2, , , , , , 
2025,      684620201  4,1,2,A,C, , ,2, , , , , , , , , 
2025,      684700102  2,1,1,ABE,K,B,B, , , , , , , , , , 
2025,      684700203  2,1,1,A,K, , , , , , , , , , , , 
2025,      684700601  1,1,1,AB,ABK,ABK, , , , , , , , , , , 
2025,      684712401  2,1,4,AB,B,C, ,2,2, , , , , , , , 
2025,      684802201  2,1,1,AB,K,K, , , , , , , , , , , 
2025,      684809001  2,1,1,A,ABC, , , , , , , , , , , , 
2025,      684811701  2,1,4,AB,B,B, , , , , , , , , , , 
2025,      684814801  2,1,1,AB,ABC,B, , , , , , , , , , , 
2025,      684901501  3,1,1,A,BCE, , , , , , , , , , , , 
2025,      684908001  2,1,2,A,X, , , , , , , , , , , , 
2025,      684916901  2,1,3,A,K, , , , , , , , , , , , 
2025,      685007101  2,1,2,A,B, , , , , , , , , , , , 
2025,      685008801  3,1,3,AB,A,C, , , , , , , , , , , 
2025,      685008801  3,2,2,B, ,BC, , , , , , , , , , , 
2025,      685009801  2,1,3,AB,BE,B, , , , , , , , , , , 
2025,      685106201  2,1,1,AB,ABCK,ABCK, , , , , , , , , , , 
2025,      685106701  4,1,3,AE,CK, ,K, , , , , , , , , , 
2025,      685109601  1,1,2,A,K, , , , , , , , , , , , 
2025,      685109601  1,2,1,A,CK, , , , , , , , , , , , 
2025,      685116101  2,1,3,AB,BK,BK, , , , , , , , , , , 
2025,      685116301  2,1,1,AF,K, ,K, , , , , , , , , , 
2025,      685117001  2,1,2,AB,AK,K, , , , , , , , , , , 
2025,      685200101  2,1,2,A,K, , , , , , , , , , , , 
2025,      685200501  2,1,1,A,K, , , , , , , , , , , , 
2025,      685202101  1,1,2,A,K, , , , , , , , , , , , 
2025,      685211301  2,1,2,AB,C,C, , , , , , , , , , , 
2025,      685211301  2,2,1,AB,C,C, , , , , , , , , , , 
2025,      685216901  2,1,2,AB,C,C, , , , , , , , , , , 
2025,      685217401  2,1,2,AB,C,C, , , , , , , , , , , 
2025,      685308001  2,1,4,AB,ABK,ABK, , , , , , , , , , , 
2025,      685308301  1,1,1,AB,CK,CK, , , , , , , , , , , 
2025,      685313802  2,1,2,AB,BK,BK, ,2, , , , , , , , , 
2025,      685316101  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      685318501  2,1,2,AB,BK,BK, , , , , , , , , , , 
2025,      685401401  5,1,1,AB,B,B, , , , , , , , , , , 
2025,      685402801  4,1,1,Y, , , , , , , , , , , , , 
2025,      685405301  2,1,1,A,CK, , , , , , , , , , , , 
2025,      685405801  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      685406601  4,1,1,ABC,A,C,C, , , , , , , , , , 
2025,      685409801  4,1,1,A,B, , ,2, , , , , , , , , 
2025,      685414001  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      685506001  1,1,3,A,K, , ,2, , , , , , , , , 
2025,      685506001  1,2,2,A,AK, , ,1, , , , , , , , , 
2025,      685506201  1,1,2,AB,BCIK,BCK, , , , , , , , , , , 
2025,      685507901  3,1,1,AX,BC, ,BC, , , , , , , , , , 
2025,      685512901  1,1,2,AB,BCK,BCK, , , , , , , , , , , 
2025,      685513401  1,1,1,A,ABK, , , , , , , , , , , , 
2025,      685602301  1,1,2,A,C, , ,1, , , , , , , ,2, 
2025,      685604001  2,1,3,AB,AB,AB, , , , , , , , , , , 
2025,      685608901  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      685610301  3,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      685615901  2,1,5,AB,B,B, ,2, , , , , , , , , 
2025,      685615901  2,2,4,AB,B,B, ,2, , , , , , , , , 
2025,      685700201  2,1,1,A,B, , , , , , , , , , , , 
2025,      685701501  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      685702801  2,1,2,AB,AB,B, ,2, , , , , , , , , 
2025,      685703101  2,1,4,A,BC, , ,2,2, ,2, , , ,2,2, 
2025,      685706501  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      685706501  2,2,1,AB,K,K, , , , , , , , , , , 
2025,      685706701  2,1,5,AD,B, ,B, , , , , , , , , , 
2025,      685708401  2,1,1,AC,B, ,B, , , , , , , , , , 
2025,      685801301  1,1,4,A,ABCK, , , , , , , , , , , , 
2025,      685801601  1,1,2,A,K, , , , , , , , , , , , 
2025,      685814501  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      685818701  1,1,6,AD,K, ,K,2, ,2,2,2, , ,2,2, 
2025,      685818701  1,2,5,AD,K, ,K,1, ,1,1,1, , ,2,2, 
2025,      685904101  2,1,1,A,E, , ,2, , , , , , , , , 
2025,      685904201  2,1,1,Y, , , , , , , , , , , , , 
2025,      685908801  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      685908801  2,2,2,AB,B,B, , , , , , , , , , , 
2025,      685908801  2,3,1,AB,B,B, , , , , , , , , , , 
2025,      685908901  2,1,2,A,B, , , , , , , , , , , , 
2025,      685909001  2,1,1,AC,B, ,B, , , , , , , ,2,2, 
2025,      685909101  2,1,1,A,B, , , , , , , , , , , , 
2025,      685909201  2,1,1,A,B, , , , , , , , , , , , 
2025,      686001701  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      686001901  2,1,2,AB,AB,B, , , , , , , , , , , 
2025,      686002401  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      686100801  2,1,6,AB,B,B, , , , , , , , , , , 
2025,      686100801  2,2,5,AB,B,B, , , , , , , , , , , 
2025,      686101001  2,1,3,AB,BK,BK, ,2, , , , , , , , , 
2025,      686102901  3,1,1,A,CK, , , , , , , , , , , , 
2025,      686103001  2,1,1,AB,B,BC, , , , , , , , , , , 
2025,      686106701  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      686208601  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      686212601  1,1,1,A,B, , , , , , , , , , , , 
2025,      686213101  2,1,3,AB,C,C, , , , , , , , , , , 
2025,      686214601  1,1,3,AB,K,K, , , , , , , , , , , 
2025,      686214801  2,1,2,AB,BEK,B, , , , , , , , , , , 
2025,      686215001  2,1,1,AB,K,K, , , , , , , , , , , 
2025,      686303801  2,1,2,AB,K,K, , ,2, , , , , , , , 
2025,      686303901  1,1,2,A,BK, , ,1,2, ,2, , , , , , 
2025,      686304101  2,1,3,AB,B,A, , , , , , , , , , , 
2025,      686304501  1,1,3,AX,AC, ,C, , , , , , , , , , 
2025,      686304601  2,1,3,AB,AK,AK, , , , , , , , , , , 
2025,      686304601  2,2,2,AB,AK,AK, , , , , , , , , , , 
2025,      686304601  2,3,1,AB,AK,AK, , , , , , , , , , , 
2025,      686311301  2,1,3,A,BC, , ,2,2,2,2, , , , , , 
2025,      686311401  5,1,3,AE,AB, ,B, , , , , , , , , , 
2025,      686311402  1,1,2,A,BC, , , , , , , , , , , , 
2025,      686400601  2,1,3,AB,C,C, , , , , , , , , , , 
2025,      686400901  1,1,2,AB,K,K, , , , , , , , , , , 
2025,      686401101  1,1,4,AB,K,K, , , , , , , , , , , 
2025,      686401201  2,1,2,AB,B,B, ,2, , , , , , , , , 
2025,      686401301  2,1,2,AB,BK,BK, , , , , , , , , , , 
2025,      686409901  2,1,3,ABD,K,K,K,2,2, , , , , , , , 
2025,      686410101  2,1,2,AB,BK,BK, ,1,1,1,2,2,2,2,2,2, 
2025,      686508401  2,1,2,AB,B,AB, , , , , , , , , , , 
2025,      686510501  2,1,4,AB,AB,AB, , , , , , , , , , , 
2025,      686601101  3,1,3,AB,B,B, , , , , , , , , , , 
2025,      686604201  2,1,2,A,BC, , , , , , , , , , , , 
2025,      686612101  2,1,3,A,B, , , , , , , , , , , , 
2025,      686612101  2,2,2,A,B, , , , , , , , , , , , 
2025,      686613801  4,1,1,A,B, , , , , , , , , , , , 
2025,      686618101  3,1,1,AB,B,B, , , , , , , , , , , 
2025,      686705401  3,1,2,AB,BCE,BC, , , , , , , , , , , 
2025,      686711501  2,1,2,AB,AB,AB, , , , , , , , , , , 
2025,      686714901  2,1,2,Y, , , , , , , , , , , , , 
2025,      686718301  2,1,2,AB,BK,BK, , , , , , , , , , , 
2025,      686802001  2,1,2,A,ABI, , ,2, , , , , , , , , 
2025,      686805201  2,1,2,Y, , , , , , , , , , , , , 
2025,      686813101  9,1,1,AB,B,B, , , , , , , , , , , 
2025,      686816401  5,1,1,AC,B, ,B, , , , , , , , , , 
2025,      686900201  4,1,1,Y, , , , , , , , , , , , , 
2025,      686904101  1,1,3,AB,AB,B, , , , , , , , , , , 
2025,      686904101  1,2,2,AB,AB,B, , , , , , , , , , , 
2025,      686907901  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      686909901  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      687008901  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      687012001  1,1,1,A,AB, , , , , , , , , , , , 
2025,      687013201  1,1,2,AB,B,AB, , , , , , , , , , , 
2025,      687015501  1,1,5,A,AB, , , ,1,1, , , ,2, , , 
2025,      687019401  3,1,2,AB,ABE,ABE, ,2,2, , , , , , , , 
2025,      687110301  5,1,2,Y, , , , ,1,1, , , , , , , 
2025,      687110701  2,1,6,AB,AC,AC, ,2, ,2, , , , , , , 
2025,      687111801  2,1,1,A,K, , , , , , , , , , , , 
2025,      687114301  2,1,6,AB,ABK,AB, , , , , , , , , , , 
2025,      687205001  2,1,5,A,BK, , , , , , , , , , , , 
2025,      687205301  2,1,1,Y, , , , , , , , , , , , , 
2025,      687213401  2,1,1,AB,AB,AB, , , , , , , , , , , 
2025,      687214601  1,1,2,A,B, , , , , , , , , , , , 
2025,      687304501  2,1,1,A,K, , , , , , , , , , , , 
2025,      687307301  5,1,1,Y, , , , , , , , , , , , , 
2025,      687312501  2,1,5,AB,AB,AB, , , , , , , , , , , 
2025,      687400701  3,1,3,B, ,BEK, , , , , , , , , , , 
2025,      687400701  3,2,2,AB,BEK,BEK, , , , , , , , , , , 
2025,      687404501  5,1,1,ABC,B,B,B, , , , , , , , , , 
2025,      687409401  2,1,1,AB,AB,AB, , , , , , , , , , , 
2025,      687504501  1,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      687514301  2,1,5,AB,B,B, , , , , , , , , , , 
2025,      687518101  3,1,2,Y, , , , , , , , , , , , , 
2025,      687518101  3,2,1,AB,BC,BC, , , , , , , , , , , 
2025,      687604801  5,1,2,A,A, , ,1, , , , , , ,2, , 
2025,      687606501  2,1,2,AB,BK,BK, , , , , , , , , , , 
2025,      687607301  2,1,3,AB,BK,BK, , , , , , , , , , , 
2025,      687619101  4,1,1,AB,K,K, , , , , , , , , , , 
2025,      687702401  2,1,3,AB,K,K, , , , , , , , , , , 
2025,      687702401  2,2,2,AB,BE,BE, , , , , , , , , , , 
2025,      687707501  2,1,1,AB,BE,BE, , , , , , , , , , , 
2025,      687713101  1,1,2,AB,EK,EK, , , , , , , , , , , 
2025,      687714901  3,1,2,AB,BK,BK, , , , , , , , , , , 
2025,      687719301  1,1,6,A,BC, , ,2,2,2,2,2,2,2,2,2, 
2025,      687801101  2,1,1,AB,AK,AK, , , , , , , , , , , 
2025,      687801301  6,1,1,AC,X, ,X,2,2,1, , , , ,2, , 
2025,      687804201  4,1,1,ABC,CI,BK,BK,1, , , , , , , , , 
2025,      687804301  2,1,7,AB,EK,K, , , , , , , , , , , 
2025,      687804401  2,1,2,AB,E,B, ,1,2, , , , , , , , 
2025,      687804501  2,1,7,AB,K,K, , , , , , , , , , , 
2025,      687818201  3,1,1,AC,AK, ,K, , , , , , , , , , 
2025,      687818301  2,1,2,AB,AK,AK, ,2,2, , , , , , , , 
2025,      687818601  2,1,2,AB,AK,AK, , , , , , , , , , , 
2025,      687901401  2,1,2,Y, , , , , , , , , , , , , 
2025,      687907301  2,1,1,AB,AK,AK, , , , , , , , , , , 
2025,      687907501  2,1,6,AB,BE,BE, , , , , , , , , , , 
2025,      687907601  2,1,6,AB,BEK,BK, , , , , , , , , , , 
2025,      687907701  1,1,4,A,K, , , , , , , , , , , , 
2025,      687909101  2,1,4,AB,K,K, , , , , , , , , , , 
2025,      687909101  2,2,3,AB,ABE,ABE, , , , , , , , , , , 
2025,      687909401  2,1,2,AB,BE,BE, ,2,2,2, , , , , , , 
2025,      688000301  2,1,3,AB,AB,AB, , , , , , , , , , , 
2025,      688000301  2,2,2,AB,AB,AB, , , , , , , , , , , 
2025,      688000501  2,1,2,AB,K,K, , , , , , , , , , , 
2025,      688000501  2,2,1,AB,B,B, , , , , , , , , , , 
2025,      688000901  2,1,7,AB,B,B, , , , , , , , , , , 
2025,      688000901  2,2,6,AB,B,B, , , , , , , , , , , 
2025,      688013501  2,1,2,AB,EK,E, , , , , , , , , , , 
2025,      688013501  2,2,1,AB,EK,EK, , , , , , , , , , , 
2025,      688013701  2,1,2,A,K, , ,2,2,2, , , , , , , 
2025,      688013801  2,1,2,AB,ABE,ABE, , , , , , , , , , , 
2025,      688013801  2,2,1,AB,ABE,ABE, , , , , , , , , , , 
2025,      688014901  2,1,3,AB,B,B, , , , , , , , , , , 
2025,      688015101  2,1,6,AB,K,K, , , , , , , , , , , 
2025,      688015101  2,2,5,AB,K,K, , , , , , , , , , , 
2025,      688102301  2,1,4,A,EK, , , , , , , , , , , , 
2025,      688102301  2,2,3,AB,BE,BE, , , , , , , , , , , 
2025,      688102401  2,1,2,AB,AB,AB, ,1, ,1,1, , , , , , 
2025,      688102401  2,2,1,AB,AB,AB, ,1, ,1,1, , , , , , 
2025,      688102501  2,1,1,Y, , , , , , , , , , , , , 
2025,      688112101  2,1,6,AB,BE,BE, ,1,1, , , , , , , , 
2025,      688112101  2,2,5,B, ,BE, ,1,1, , , , , , , , 
2025,      688204501  2,1,3,AB,EK,EK, ,2, , , , , , , , , 
2025,      688204601  7,1,1,AB,K,K, , , , , , , , , , , 
2025,      688204701  2,1,4,AB,BK,BK, , ,2, , , , , , , , 
2025,      688206901  2,1,4,AB,BK,BK, ,2, , ,2, , , , , , 
2025,      688207001  2,1,3,AB,K,K, , , , , , , , , , , 
2025,      688213201  2,1,1,AB,K,K, ,1, , , , , , , , , 
2025,      688213401  2,1,8,ABD,EK,EK,EK,2, ,2, , , , , , , 
2025,      688213501  2,1,4,AB,AK,BK, , , , , , , , , , , 
2025,      688301401  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      688306401  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      688308001  9,1,1,AB,BC,C, , , , , , , , , , , 
2025,      688309001  6,1,1,A,K, , , , , , , , , , , , 
2025,      688311001  6,1,2,AB,K,K, ,2, , , , , , , , , 
2025,      688311301  2,1,2,AB,C,C, , , , , , , , , , , 
2025,      688406901  1,1,1,A,B, , , , , , , , , , , , 
2025,      688500101  1,1,3,A,ABC, , , ,2, , , , , , , , 
2025,      688508001  1,1,3,A,K, , ,2, , , , , , ,2, , 
2025,      688514501  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      688602501  2,1,3,AC,ABC, ,BC,2, , , , , , , , , 
2025,      688611701  2,1,2,AB,B,B, , , , , , , , , , , 
2025,      688700101  2,1,2,A,AB, , ,2, , , , , , , , , 
2025,      688707101  1,1,1,ABC,ABG,B,B, , , , , , , , , , 
2025,      688802401  3,1,1,AC,B, ,B, , , , , , , , , , 
2025,      688802901  1,1,4,A,BK, , , , , , , , , , , , 
2025,      688804101  2,1,2,AB,ABE,B, , , , , , , , , , , 
2025,      688804801  2,1,1,A,AB, , , , , , , , , , , , 
2025,      688806901  2,1,1,ABC,K,K,K, , , , , , , , , , 
2025,      688900101  2,1,3,AB,B,B, ,2, , , , , , , , , 
2025,      688907801  2,1,3,AB,BC,BC, , , , , , , , , , , 
2025,      688908901  2,1,2,A,CE, , , , , , , , , , , , 
2025,      688911501  1,1,2,A,B, , , , , , , , , , , , 
2025,      689000501  2,1,1,Y, , , , , , , , , , , , , 
2025,      689003701  2,1,5,AB,C,C, , , , , , , , , , , 
2025,      689005301  1,1,2,A,BC, , , , , , , , , , , , 
2025,      689008501  1,1,4,A,B, , ,2, , , , , , , , , 
2025,      689013001  1,1,4,A,B, , , ,2,2, , , , , , , 
2025,      689100201  1,1,1,AB,AB,B, , , , , , , , , , , 
2025,      689102101  1,1,5,AD,K, ,K, , , , , , , , , , 
2025,      689102901  2,1,1,AB,B,B, , , , , , , , , , , 
2025,      689108801  2,1,2,A,BC, , ,2, , , , , , ,1, , 
2025,      689112601  4,1,1,A,B, , , , , , , , , , , , 
2025,      689201301  1,1,3,AB,C,C, , , , , , , , , , , 
2025,      689202801  2,1,1,B, ,K, , , , , , , , , , , 
2025,      689204301  1,1,5,AB,B,B, ,2,2, , , , , , , , 
2025,      689204801  2,1,2,AB,BEK,BEK, ,2, , , , , , , , , 
2025,      689206401  2,1,1,A,AB, , ,2, , , , , , , , , 
2025,      689206501  1,1,1,AB,B,B, , , , , , , , , , , 
2025,      689305201  5,1,1,AB,B,B, , , , , , , , , , , 
2025,      689305501  1,1,6,A,BC, , , ,1,1, , , , , , , 
2025,      689310401  2,1,1,AB,AB,AB, , , , , , , , , , , 
2025,      689402301  1,1,3,A,K, , , , , , , , , , , , 
2025,      689402301  1,2,2,Y, , , , , , , , , , , , , 
2025,      689404701  3,1,3,AB,BK,B, , , , , , , , , , , 
2025,      689406501  1,1,3,AB,CK,BCK, ,2, , , , , , , , , 
2025,      689407902  1,1,4,A,C, , ,2, ,2,2,1, , , , , 
2025,      689412001  2,1,1,A,B, , , , , , , , , , , , 
2025,      689500401  1,1,3,A,AB, , , , , , , , , , , , 
2025,      689501101  2,1,2,AB,BE,BE, , , , , , , , , , , 
2025,      689503801  2,1,1,AB,AB,AB, , , , , , , , , , , 
2025,      689504501  1,1,4,AB,B,B, , , , , , , , , , , 
2025,      689504501  1,2,3,AB,B,B, , , , , , , , , , , 
2025,      689504701  2,1,2,AB,BC,BC, , , , , , , , , , , 
2025,      689505401  4,1,1,A,K, , , , , , , , , , , , 
2025,      689603601  1,1,1,AB,B,B, , , , , , , , , , , 
2025,      689605401  2,1,3,A,X, , , , , , , , , , , , 
